transaction_id;time_of_purchase;purchase_amount (SEK);customer_id;fname;lname;age;addr_city;email;has_paid_before;annual_salary;type_of_goods;delivery_city;ip_country;is_fraud
2092472;15:33:15;909;53631;Alexander;Soderberg;71;Stockholm;ol20exander.soderbelite@hotmail.con;t;141000;Clothing;Fieldberg;SE;f
2093577;23:01:39;2418;9949;Alexander;Danielsson;61;Uppsala;ol20exander.danielsslite@hotmail.con;t;181000;Clothing;Upplandsmerg;SE;f
2093876;14:12:15;300;11275;Alexander;Johansson;28;Stockholm;ol20exander_johansslite@hotmail.con;f;258000;Clothing;Fieldberg;SE;f
2095865;20:35:27;1308;42640;Alexander;Fredriksson;76;Malmo;ol20exander.fredriksslite@yahoo.sn;t;454000;Clothing;Fieldberg;SE;f
2096255;12:40:12;202;20456;Alexander;Lindqvist;45;Goteborg;ol20exander_lindqvilite@hotmail.con;f;84000;Clothing;Goteborg;SE;f
2098439;20:54:56;1209;26329;Alexander;Axelsson;54;Nykvarn;ol20e_axelsslite@telia.con;t;199000;Clothing;Fieldberg;SE;f
2100727;01:12:34;200;66503;Alexander;Persson;65;Stockholm;ol20exander.persslite@hotmail.con;t;6000;Clothing;Fieldberg;SE;f
2101091;00:09:35;200;11534;Alexander;Svensson;53;Vosteras;ol20e_svensslite@hotmail.con;t;439000;Books;Westland;SE;f
2102222;18:30:51;100;116160;Alexander;Jansson;60;Érebro;ol20e_jansslite@hotmail.con;t;2000;Tickets;Fieldberg;SE;f
2103951;19:25:26;3830;114582;Alexander;Petersson;51;Malmo;ol20exander.petersslite@hotmail.con;t;73000;Clothing;Fieldberg;SE;f
2104237;19:48:23;279;57985;Alexander;Magnusson;21;Érebro;ol20e_magnusslite@hotmail.con;t;-;Clothing;Fieldberg;SE;f
2104887;21:44:40;282;43329;Alexander;Olofsson;23;Goteborg;ol20exander.olofsslite@hotmail.con;t;257000;Clothing;Goteborg;SE;f
2107123;01:23:50;228;114033;Alexander;Lundgren;70;Stockholm;ol20exander.lundgrlite@hotmail.con;t;277000;Clothing;Fieldberg;SE;f
2109203;01:34:29;8210;11606;Alexander;Mattsson;22;Lund;ol20exander.mattsslite@hotmail.con;t;288000;Clothing;Lund;SE;f
2111348;00:58:28;516;37795;Alexander;Eklund;23;Malmo;ol20exander.eklulite@hotmail.con;t;4000;Food;Magenta;SE;f
2111647;23:39:04;10468;29766;Alexander;Bergman;23;Malmo;ol20exander.bergmlite@hotmail.con;t;134000;Clothing;Magenta;SE;f
2112258;14:28:39;3840;63947;Alexander;Hakansson;67;Linkoping;ol20e_hakansslite@hotmail.con;t;78000;Dating;Fieldberg;SE;f
2112518;14:52:57;127;41015;Alexander;Holm;48;Malmo;ol20exander.holite@hotmail.con;t;32000;Clothing;Fieldberg;SE;f
2114039;23:59:12;300;121886;Alexander;Holmberg;41;Goteborg;ol20exander.holmbelite@hotmail.con;t;87000;Food;Goteborg;SE;f
2114208;10:57:56;1884;97023;Alexander;Gustafsson;67;Stockholm;ol20exander.gustafsslite@hotmail.con;t;-;Tickets;Fieldberg;FI;f
2114481;15:33:15;909;53631;Alexander;Soderberg;71;Stockholm;ol20exander.soderbelite@hotmail.con;t;141000;Clothing;Fieldberg;SE;f
2115586;23:01:39;2418;9949;Alexander;Danielsson;61;Uppsala;ol20exander.danielsslite@hotmail.con;t;181000;Clothing;Upplandsmerg;SE;f
1994829;18:51:04;17550;49007;Alexandra;Persson;65;Stockholm;ol20exandra.persslite@hotmail.con;t;199000;Clothing;Fieldberg;;f
1987029;15:35:50;13770;24702;Alexandra;Johansson;44;Stockholm;ol20exandra.johansslite@hotmail.con;t;22000;Clothing;Fieldberg;SE;f
2046829;13:22:57;10946;111948;Alexandra;Soderberg;36;Malmo;ol20exandra_soderbelite@hotmail.con;f;259000;Food;Magenta;SE;f
2037729;10:51:28;7622;79054;Alexandra;Lundin;29;Stockholm;ol20exandra.lundlite@hotmail.con;t;196000;Clothing;Fieldberg;SE;f
2036429;15:07:38;6834;116327;Alexandra;Engstrom;76;Lund;ol20exandra_engstrlite@hotmail.con;f;453000;Clothing;Lund;SE;f
2032529;18:53:20;6796;35811;Alexandra;Sjoberg;66;Stockholm;ol20exandra.sjobelite@gmail.con;t;-;Electronics;Fieldberg;;f
2027329;16:16:03;4946;117169;Alexandra;Fredriksson;71;Érebro;ol20.fredlite@hotmail.con;f;467000;Books;Emu;FI;f
2009129;21:37:44;4072;35452;Alexandra;Petersson;53;Stockholm;ol20exandra.petersslite@telia.con;f;64000;Clothing;Fieldberg;;f
2020829;19:24:27;3727;117824;Alexandra;Berglund;58;Stockholm;ol20exandra.berglulite@gmail.con;t;87000;Clothing;Fieldberg;;f
2023429;21:15:26;3642;47231;Alexandra;Berg;42;Stockholm;ol20exandra.belite@hotmail.con;f;461000;Electronics;Fieldberg;;f
2040329;16:43:31;3250;61367;Alexandra;Bergman;68;Stockholm;ol20exandra.bergmlite@hotmail.con;t;197000;Clothing;Fieldberg;SE;f
2029929;10:37:58;2960;62353;Alexandra;Mattsson;51;Érebro;ol20e.malite@hotmail.con;t;487000;Clothing;Emu;SE;f
2031229;14:14:01;2539;105858;Alexandra;Forsberg;48;Knivsta;ol20e.forlite@hotmail.con;t;182000;Tickets;Westland;SE;f
2033829;16:53:09;2458;5686;Alexandra;Lind;56;Malmo;ol20exandra.lilite@hotmail.con;t;428000;Clothing;Magenta;SE;f
2019529;19:55:22;2452;86421;Alexandra;Jakobsson;73;Érebro;ol20e_jakobsslite@gmail.con;f;257000;Electronics;Emu;SE;f
2044229;16:43:20;2452;28946;Alexandra;Holm;59;Uppsala;ol20exandra.holite@hotmail.con;t;13000;Electronics;Upplandsmerg;SE;f
2028629;16:13:09;1966;87647;Alexandra;Henriksson;27;Uppsala;ol20exandra.henriksslite@hotmail.con;t;106000;Clothing;Upplandsmerg;SE;f
2010429;14:54:53;1496;120904;Alexandra;Magnusson;27;Linkoping;ol20e.malite@hotmail.con;t;415000;Dating;Linkoping;SE;f
2022129;15:16:07;1493;77063;Alexandra;Lundgren;54;Stockholm;ol20exandra.lundgrlite@gmail.con;t;171000;Clothing;Fieldberg;;f
2007829;15:25:34;1310;116831;Alexandra;Jonsson;28;Linkoping;ol20e_jonsslite@hotmail.con;t;110000;Food;Linkoping;SE;f
1988329;19:42:20;1287;115810;Alexandra;Karlsson;41;Uppsala;ol20exandra.karlsslite@gmail.con;t;320000;Tickets;Upplandsmerg;SE;f
2002629;17:26:35;1225;17986;Alexandra;Hansson;60;Uppsala;ol20exandra.hansslite@hotmail.con;t;125000;Clothing;Upplandsmerg;SE;f
2011729;18:12:37;1209;20825;Alexandra;Lindstrom;59;Nykvarn;ol20e_lindstrlite@hotmail.con;t;53000;Clothing;Linkoping;SE;f
1990929;17:59:07;1209;58643;Alexandra;Eriksson;39;Knivsta;ol20e_eriksslite@hotmail.con;t;26000;Clothing;Linkoping;SE;f
2049429;17:52:14;1209;16354;Alexandra;Holmberg;67;Uppsala;ol20exandra.holmbelite@hotmail.con;t;161000;Tickets;Upplandsmerg;SE;f
2035129;17:55:13;751;29066;Alexandra;Lindqvist;21;Stockholm;ol20exandra.lindqvilite@hotmail.con;t;158000;Clothing;Fieldberg;SE;f
1996129;18:50:52;538;94242;Alexandra;Svensson;21;Stockholm;ol20exandra.svensslite@hotmail.con;t;317000;Clothing;Fieldberg;NO;f
2014329;20:19:10;535;35861;Alexandra;Gustavsson;18;Linkoping;ol20e_gustavsslite@hotmail.con;f;151000;Clothing;Linkoping;NO;f
2041629;20:45:53;525;43980;Alexandra;Danielsson;29;Goteborg;ol20exandra.danielsslite@telia.con;t;459000;Books;Goteborg;SE;f
2045529;17:54:53;300;105191;Alexandra;Gunnarsson;26;Stockholm;ol20exandra.gunnarsslite@hotmail.con;t;105000;Clothing;Fieldberg;SE;f
2016929;15:21:01;293;108030;Alexandra;Lundberg;35;Stockholm;ol20exandra.lundbelite@hotmail.con;t;58000;Clothing;Fieldberg;US;f
2000029;17:33:10;256;65143;Alexandra;Jonsson;37;Linkoping;ol20e_jonsslite@hotmail.con;t;2000;Clothing;Linkoping;SE;f
2048129;17:49:50;223;109588;Alexandra;Nystrom;70;Érebro;ol20e.nyslite@hotmail.con;t;-;Clothing;Emu;SE;f
2005229;06:31:57;131;32646;Alexandra;Lindberg;19;Nykvarn;ol20e.llite@hotmail.con;f;432000;Clothing;Magenta;SE;f
1998729;04:27:25;123;12792;Alexandra;Pettersson;27;Stockholm;ol20exandra_pettersslite@hotmail.con;f;61000;Dating;Fieldberg;SE;f
1997429;17:55:40;120;20957;Alexandra;Gustafsson;65;Lund;ol20exandra.gustafsslite@hotmail.con;t;389000;Clothing;Lund;SE;f
1992229;17:50:08;114;117767;Alexandra;Larsson;31;Uppsala;ol20exandra.larsslite@hotmail.con;t;12000;Books;Upplandsmerg;SE;f
1989629;05:35:02;114;4855;Alexandra;Nilsson;65;Goteborg;ol20exandra_nilsslite@hotmail.con;f;6000;Books;Goteborg;SE;f
2003929;08:35:03;111;16172;Alexandra;Bengtsson;44;Knivsta;ol20exandralite@hotmail.con;t;381000;Clothing;Emu;SE;f
2018229;17:36:36;107;103865;Alexandra;Bergstrom;42;Érebro;ol20e_bergstrlite@hotmail.con;t;197000;Books;Emu;SE;f
1993529;16:57:31;106;71732;Alexandra;Olsson;77;Stockholm;ol20exandra.olsslite@hotmail.con;t;99000;Dating;Fieldberg;SE;f
2006529;17:53:31;100;119522;Alexandra;Carlsson;42;Uppsala;ol20exandra.carlsslite@hotmail.con;t;97000;Books;Upplandsmerg;SE;f
2024729;17:38:01;100;63601;Alexandra;Axelsson;78;Linkoping;ol20e_axelsslite@hotmail.con;t;233000;Books;Linkoping;SE;f
2039029;07:29:25;100;49357;Alexandra;Eklund;54;Goteborg;ol20exandra.eklulite@hotmail.con;t;24000;Clothing;Goteborg;SE;f
2026029;16:12:01;100;93165;Alexandra;Sandberg;70;Érebro;ol20e_sandbelite@hotmail.con;t;360000;Books;Emu;SE;f
2013029;09:47:00;100;109989;Alexandra;Olofsson;52;Knivsta;ol20e_olofsslite@hotmail.con;t;3000;Clothing;Fieldberg;SE;f
2050703;18:51:05;333;16172;Alexandra;Bengtsson;44;Knivsta;ol20exandralite@hotmail.con;t;381000;Clothing;Emu;SE;f
2050794;10:07:53;262;32646;Alexandra;Lindberg;19;Nykvarn;ol20e.llite@hotmail.con;f;432000;Clothing;Magenta;SE;f
2052055;21:15:16;5078;105858;Alexandra;Forsberg;48;Knivsta;ol20e.forlite@hotmail.con;t;182000;Tickets;Westland;SE;f
2053810;21:11:47;2452;86421;Alexandra;Jakobsson;73;Érebro;ol20e_jakobsslite@gmail.con;f;257000;Electronics;Emu;SE;f
2054330;18:32:13;1209;20825;Alexandra;Lindstrom;59;Nykvarn;ol20e_lindstrlite@hotmail.con;t;53000;Clothing;Fieldberg;SE;f
2057346;23:49:14;240;20957;Alexandra;Gustafsson;65;Lund;ol20exandra.gustafsslite@hotmail.con;t;389000;Clothing;Lund;SE;f
2059348;02:19:14;300;119522;Alexandra;Carlsson;42;Uppsala;ol20exandra.carlsslite@hotmail.con;t;97000;Books;Upplandsmerg;SE;f
2060232;18:18:03;2992;120904;Alexandra;Magnusson;27;Linkoping;ol20e.malite@hotmail.con;t;415000;Dating;Linkoping;SE;f
2062091;02:18:00;321;103865;Alexandra;Bergstrom;42;Érebro;ol20e_bergstrlite@hotmail.con;t;197000;Books;Emu;SE;f
2064210;02:13:55;300;93165;Alexandra;Sandberg;70;Érebro;ol20e_sandbelite@hotmail.con;t;360000;Books;Emu;SE;f
2064925;21:22:57;3932;87647;Alexandra;Henriksson;27;Uppsala;ol20exandra.henriksslite@hotmail.con;t;106000;Clothing;Upplandsmerg;SE;f
2066342;04:09:07;2253;29066;Alexandra;Lindqvist;21;Stockholm;ol20exandra.lindqvilite@hotmail.con;t;158000;Clothing;Fieldberg;SE;f
2067031;14:36:08;15244;79054;Alexandra;Lundin;29;Stockholm;ol20exandra.lundlite@hotmail.con;t;196000;Clothing;Fieldberg;SE;f
2067668;17:47:03;3250;61367;Alexandra;Bergman;68;Stockholm;ol20exandra.bergmlite@hotmail.con;t;197000;Clothing;Fieldberg;SE;f
2069657;00:46:23;446;109588;Alexandra;Nystrom;70;Érebro;ol20e.nyslite@hotmail.con;t;-;Clothing;Emu;SE;f
2072712;18:51:05;333;16172;Alexandra;Bengtsson;44;Knivsta;ol20exandralite@hotmail.con;t;381000;Clothing;Emu;SE;f
2072803;10:07:53;262;32646;Alexandra;Lindberg;19;Nykvarn;ol20e.llite@hotmail.con;f;432000;Clothing;Magenta;SE;f
2074064;21:15:16;5078;105858;Alexandra;Forsberg;48;Knivsta;ol20e.forlite@hotmail.con;t;182000;Tickets;Westland;SE;f
2075819;21:11:47;2452;86421;Alexandra;Jakobsson;73;Érebro;ol20e_jakobsslite@gmail.con;f;257000;Electronics;Emu;SE;f
2076339;18:32:13;1209;20825;Alexandra;Lindstrom;59;Nykvarn;ol20e_lindstrlite@hotmail.con;t;53000;Clothing;Fieldberg;SE;f
2079355;23:49:14;240;20957;Alexandra;Gustafsson;65;Lund;ol20exandra.gustafsslite@hotmail.con;t;389000;Clothing;Lund;SE;f
2081357;02:19:14;300;119522;Alexandra;Carlsson;42;Uppsala;ol20exandra.carlsslite@hotmail.con;t;97000;Books;Upplandsmerg;SE;f
2082241;18:18:03;2992;120904;Alexandra;Magnusson;27;Linkoping;ol20e.malite@hotmail.con;t;415000;Dating;Linkoping;SE;f
2084100;02:18:00;321;103865;Alexandra;Bergstrom;42;Érebro;ol20e_bergstrlite@hotmail.con;t;197000;Books;Emu;SE;f
2086219;02:13:55;300;93165;Alexandra;Sandberg;70;Érebro;ol20e_sandbelite@hotmail.con;t;360000;Books;Emu;SE;f
2086934;21:22:57;3932;87647;Alexandra;Henriksson;27;Uppsala;ol20exandra.henriksslite@hotmail.con;t;106000;Clothing;Upplandsmerg;SE;f
2088351;04:09:07;2253;29066;Alexandra;Lindqvist;21;Stockholm;ol20exandra.lindqvilite@hotmail.con;t;158000;Clothing;Fieldberg;SE;f
2089040;14:36:08;15244;79054;Alexandra;Lundin;29;Stockholm;ol20exandra.lundlite@hotmail.con;t;196000;Clothing;Fieldberg;SE;f
2089677;17:47:03;3250;61367;Alexandra;Bergman;68;Stockholm;ol20exandra.bergmlite@hotmail.con;t;197000;Clothing;Fieldberg;SE;f
2091666;00:46:23;446;109588;Alexandra;Nystrom;70;Érebro;ol20e.nyslite@hotmail.con;t;-;Clothing;Emu;SE;f
2094721;18:51:05;333;16172;Alexandra;Bengtsson;44;Knivsta;ol20exandralite@hotmail.con;t;381000;Clothing;Emu;SE;f
2094812;10:07:53;262;32646;Alexandra;Lindberg;19;Nykvarn;ol20e.llite@hotmail.con;f;432000;Clothing;Magenta;SE;f
2096073;21:15:16;5078;105858;Alexandra;Forsberg;48;Knivsta;ol20e.forlite@hotmail.con;t;182000;Tickets;Westland;SE;f
2097828;21:11:47;2452;86421;Alexandra;Jakobsson;73;Érebro;ol20e_jakobsslite@gmail.con;f;257000;Electronics;Emu;SE;f
2098348;18:32:13;1209;20825;Alexandra;Lindstrom;59;Nykvarn;ol20e_lindstrlite@hotmail.con;t;53000;Clothing;Fieldberg;SE;f
2101364;23:49:14;240;20957;Alexandra;Gustafsson;65;Lund;ol20exandra.gustafsslite@hotmail.con;t;389000;Clothing;Lund;SE;f
2103366;02:19:14;300;119522;Alexandra;Carlsson;42;Uppsala;ol20exandra.carlsslite@hotmail.con;t;97000;Books;Upplandsmerg;SE;f
2104250;18:18:03;2992;120904;Alexandra;Magnusson;27;Linkoping;ol20e.malite@hotmail.con;t;415000;Dating;Linkoping;SE;f
2106109;02:18:00;321;103865;Alexandra;Bergstrom;42;Érebro;ol20e_bergstrlite@hotmail.con;t;197000;Books;Emu;SE;f
2108228;02:13:55;300;93165;Alexandra;Sandberg;70;Érebro;ol20e_sandbelite@hotmail.con;t;360000;Books;Emu;SE;f
2108943;21:22:57;3932;87647;Alexandra;Henriksson;27;Uppsala;ol20exandra.henriksslite@hotmail.con;t;106000;Clothing;Upplandsmerg;SE;f
2110360;04:09:07;2253;29066;Alexandra;Lindqvist;21;Stockholm;ol20exandra.lindqvilite@hotmail.con;t;158000;Clothing;Fieldberg;SE;f
2111049;14:36:08;15244;79054;Alexandra;Lundin;29;Stockholm;ol20exandra.lundlite@hotmail.con;t;196000;Clothing;Fieldberg;SE;f
2111686;17:47:03;3250;61367;Alexandra;Bergman;68;Stockholm;ol20exandra.bergmlite@hotmail.con;t;197000;Clothing;Fieldberg;SE;f
2113675;00:46:23;446;109588;Alexandra;Nystrom;70;Érebro;ol20e.nyslite@hotmail.con;t;-;Clothing;Emu;SE;f
1989603;18:11:17;12546;100920;Amanda;Nilsson;38;Stockholm;om20anda.nilsslite@hotmail.con;t;170000;Food;Fieldberg;SE;f
2036403;14:39:40;7925;4159;Amanda;Engstrom;20;Stockholm;om20anda.engstrlite@hotmail.con;t;13000;Electronics;Fieldberg;SE;f
2006503;03:36:23;7707;113730;Amanda;Carlsson;64;Uppsala;om20anda_carlsslite@hotmail.con;f;286000;Food;Upplandsmerg;SE;f
2046803;16:21:58;4653;45299;Amanda;Soderberg;61;Vosteras;om20anda_soderbelite@hotmail.con;t;7000;Books;Westland;SE;f
2049403;15:31:58;4353;34440;Amanda;Holmberg;36;Lund;om20anda.holmbelite@hotmail.con;t;44000;Clothing;Lund;SE;f
2041603;15:57:38;4088;64630;Amanda;Danielsson;27;Lund;om20anda.danielsslite@hotmail.con;t;311000;Clothing;Lund;SE;f
2037703;19:57:20;3807;51018;Amanda;Lundin;54;Lund;om20.llite@telia.con;t;390000;Books;Lund;SE;f
2005203;20:18:08;2452;122026;Amanda;Lindberg;73;Linkoping;om20a_lindbelite@telia.con;t;114000;Electronics;Linkoping;SE;f
2028603;17:59:33;2452;104188;Amanda;Henriksson;45;Lund;om20anda.henriksslite@hotmail.con;t;2000;Electronics;Lund;SE;f
2031203;13:12:34;2452;76499;Amanda;Forsberg;39;Érebro;om20a.forlite@hotmail.con;t;419000;Electronics;Emu;SE;f
2024703;20:08:27;1757;1029;Amanda;Axelsson;74;Goteborg;om20anda.axelsslite@gmail.con;f;-;Clothing;Goteborg;;f
1988303;21:51:33;1735;97360;Amanda;Karlsson;64;Lund;om20anda.karlsslite@gmail.con;f;78000;Tickets;Lund;FI;f
2035103;19:45:17;1617;25996;Amanda;Lindqvist;50;Goteborg;om20anda.lindqvilite@gmail.con;f;163000;Clothing;Goteborg;NO;f
2033803;17:35:19;1476;10506;Amanda;Lind;77;Stockholm;om20anda.lilite@hotmail.con;t;365000;Clothing;Fieldberg;SE;f
2022103;20:32:22;1441;115280;Amanda;Lundgren;43;Stockholm;om20anda.lundgrlite@hotmail.con;f;33000;Clothing;Fieldberg;;f
1987003;17:58:51;1209;94677;Amanda;Johansson;50;Goteborg;om20anda.johansslite@hotmail.con;t;192000;Dating;Goteborg;SE;f
2003903;18:06:51;1209;65022;Amanda;Bengtsson;77;Stockholm;om20anda.bengtsslite@hotmail.con;t;290000;Food;Fieldberg;SE;f
2016903;18:05:01;1209;107328;Amanda;Lundberg;42;Knivsta;om20.lundlite@hotmail.con;t;178000;Clothing;Magenta;SE;f
2027303;18:51:55;1209;31256;Amanda;Fredriksson;35;Malmo;om20anda.fredriksslite@gmail.con;t;52000;Books;Magenta;SE;f
2048103;17:47:44;1109;55352;Amanda;Nystrom;37;Stockholm;om20anda.nystrlite@hotmail.con;t;256000;Clothing;Fieldberg;SE;f
1992203;17:30:00;879;34821;Amanda;Larsson;68;Nykvarn;om20a_larsslite@hotmail.con;t;151000;Clothing;Fieldberg;SE;f
2007803;20:41:32;869;41170;Amanda;Jonsson;20;Uppsala;om20anda.jonsslite@telia.con;t;33000;Clothing;Upplandsmerg;SE;f
2032503;19:42:24;852;103348;Amanda;Sjoberg;35;Stockholm;om20anda_sjobelite@gmail.con;t;234000;Dating;Fieldberg;;f
2039003;18:38:35;592;115629;Amanda;Eklund;20;Goteborg;om20anda.eklulite@hotmail.con;t;310000;Food;Goteborg;SE;f
2015603;17:45:38;450;32282;Amanda;Lindgren;42;Stockholm;om20anda.lindgrlite@hotmail.con;t;5000;Clothing;Fieldberg;SE;f
2001303;17:38:08;414;39024;Amanda;Jansson;64;Malmo;om20anda.jansslite@hotmail.con;t;231000;Clothing;Magenta;SE;f
2042903;17:41:15;344;17199;Amanda;Hakansson;56;Uppsala;om20anda.hakansslite@hotmail.con;t;479000;Clothing;Upplandsmerg;SE;f
2026003;18:15:30;204;115322;Amanda;Sandberg;26;Stockholm;om20anda.sandbelite@hotmail.con;t;311000;Clothing;Fieldberg;NO;f
2000003;13:29:05;191;102616;Amanda;Jonsson;44;Stockholm;om20anda.jonsslite@hotmail.con;t;115000;Food;Fieldberg;SE;f
2023403;05:14:00;158;52948;Amanda;Berg;66;Stockholm;om20anda_belite@hotmail.con;t;6000;Books;Fieldberg;SE;f
2013003;17:04:46;131;27852;Amanda;Olofsson;58;Knivsta;om20a_olofsslite@hotmail.con;t;435000;Clothing;Emu;SE;f
1994803;05:40:34;127;61424;Amanda;Persson;26;Goteborg;om20anda_persslite@hotmail.con;t;164000;Clothing;Goteborg;SE;f
1998703;15:10:42;126;120460;Amanda;Pettersson;74;Stockholm;om20anda.pettersslite@hotmail.con;t;-;Clothing;Fieldberg;SE;f
2011703;17:03:01;124;89998;Amanda;Lindstrom;35;Goteborg;om20anda.lindstrlite@hotmail.con;t;5000;Food;Goteborg;SE;f
2019503;16:55:44;117;100186;Amanda;Jakobsson;29;Stockholm;om20anda.jakobsslite@hotmail.con;t;385000;Clothing;Fieldberg;SE;f
2040303;18:02:20;111;8268;Amanda;Bergman;54;Malmo;om20anda.bergmlite@hotmail.con;t;417000;Tickets;Magenta;SE;f
1997403;17:25:00;107;72407;Amanda;Gustafsson;59;Linkoping;om20a_gustafsslite@hotmail.con;t;224000;Clothing;Linkoping;SE;f
2020803;16:06:39;104;110476;Amanda;Berglund;33;Stockholm;om20anda_berglulite@hotmail.con;t;242000;Clothing;Fieldberg;SE;f
1990903;17:28:36;103;83557;Amanda;Eriksson;60;Stockholm;om20anda.eriksslite@hotmail.con;t;110000;Tickets;Fieldberg;SE;f
1985703;15:30:49;102;47679;Amanda;Andersson;67;Stockholm;om20anda_andersslite@hotmail.con;t;191000;Clothing;Fieldberg;SE;f
2018203;16:46:49;102;37773;Amanda;Bergstrom;39;Stockholm;om20anda.bergstrlite@hotmail.con;t;460000;Clothing;Fieldberg;SE;f
2014303;09:02:00;101;9886;Amanda;Gustavsson;44;Malmo;om20anda_gustavsslite@hotmail.con;t;-;Books;Magenta;SE;f
1996103;14:04:10;100;91528;Amanda;Svensson;53;Érebro;om20a_svensslite@hotmail.con;t;410000;Clothing;Emu;SE;f
1993503;16:18:15;100;116452;Amanda;Olsson;58;Goteborg;om20anda_olsslite@hotmail.con;t;2000;Clothing;Goteborg;SE;f
2009103;03:20:48;100;62215;Amanda;Petersson;43;Stockholm;om20anda_petersslite@live.sn;f;227000;Dating;Fieldberg;;f
2045503;16:47:46;100;91422;Amanda;Gunnarsson;34;Knivsta;om20a_gunnarsslite@hotmail.con;t;116000;Dating;Nykvarn;SE;f
2029903;16:18:26;100;50830;Amanda;Mattsson;40;Goteborg;om20anda_mattsslite@hotmail.con;t;29000;Clothing;Goteborg;SE;f
2010403;06:51:30;100;101343;Amanda;Magnusson;59;Goteborg;om20anda_magnusslite@hotmail.con;f;262000;Clothing;Goteborg;SE;f
2044203;15:26:35;100;90789;Amanda;Holm;46;Stockholm;om20anda.holite@hotmail.con;t;141000;Books;Fieldberg;SE;f
2050105;18:54:46;879;34821;Amanda;Larsson;68;Nykvarn;om20a_larsslite@hotmail.con;t;151000;Clothing;Fieldberg;SE;f
2050833;09:44:44;15414;113730;Amanda;Carlsson;64;Uppsala;om20anda_carlsslite@hotmail.con;f;286000;Food;Upplandsmerg;SE;f
2052289;14:50:21;7925;4159;Amanda;Engstrom;20;Stockholm;om20anda.engstrlite@hotmail.con;t;13000;Electronics;Fieldberg;SE;f
2052692;16:52:19;100;91422;Amanda;Gunnarsson;34;Knivsta;om20a_gunnarsslite@hotmail.con;t;116000;Dating;Fieldberg;SE;f
2053641;20:40:45;2452;122026;Amanda;Lindberg;73;Linkoping;om20a_lindbelite@telia.con;t;114000;Electronics;Fieldberg;SE;f
2053992;14:34:23;2452;76499;Amanda;Forsberg;39;Érebro;om20a.forlite@hotmail.con;t;419000;Electronics;Emu;SE;f
2054382;18:18:21;1209;107328;Amanda;Lundberg;42;Knivsta;om20.lundlite@hotmail.con;t;178000;Clothing;Fieldberg;SE;f
2054772;18:24:44;204;47679;Amanda;Andersson;67;Stockholm;om20anda_andersslite@hotmail.con;t;191000;Clothing;Fieldberg;SE;f
2056397;23:35:28;200;116452;Amanda;Olsson;58;Goteborg;om20anda_olsslite@hotmail.con;t;2000;Clothing;Goteborg;SE;f
2056761;14:11:10;381;61424;Amanda;Persson;26;Goteborg;om20anda_persslite@hotmail.con;t;164000;Clothing;Goteborg;SE;f
2057606;02:14:56;378;120460;Amanda;Pettersson;74;Stockholm;om20anda.pettersslite@hotmail.con;t;-;Clothing;Fieldberg;SE;f
2058256;23:49:48;828;39024;Amanda;Jansson;64;Malmo;om20anda.jansslite@hotmail.con;t;231000;Clothing;Magenta;SE;f
2061207;15:35:38;202;9886;Amanda;Gustavsson;44;Malmo;om20anda_gustavsslite@hotmail.con;t;-;Books;Magenta;SE;f
2062793;01:57:49;312;110476;Amanda;Berglund;33;Stockholm;om20anda_berglulite@hotmail.con;t;242000;Clothing;Fieldberg;SE;f
2063456;13:32:20;316;52948;Amanda;Berg;66;Stockholm;om20anda_belite@hotmail.con;t;6000;Books;Fieldberg;SE;f
2066043;22:12:47;2952;10506;Amanda;Lind;77;Stockholm;om20anda.lilite@hotmail.con;t;365000;Clothing;Fieldberg;SE;f
2067655;19:23:14;111;8268;Amanda;Bergman;54;Malmo;om20anda.bergmlite@hotmail.con;t;417000;Tickets;Fieldberg;SE;f
2068526;20:38:56;200;90789;Amanda;Holm;46;Stockholm;om20anda.holite@hotmail.con;t;141000;Books;Fieldberg;SE;f
2069644;03:27:22;3327;55352;Amanda;Nystrom;37;Stockholm;om20anda.nystrlite@hotmail.con;t;256000;Clothing;Fieldberg;SE;f
2070060;16:52:26;4353;34440;Amanda;Holmberg;36;Lund;om20anda.holmbelite@hotmail.con;t;44000;Clothing;Fieldberg;SE;f
2070515;02:02:14;2418;94677;Amanda;Johansson;50;Goteborg;om20anda.johansslite@hotmail.con;t;192000;Dating;Goteborg;SE;f
2070866;21:58:24;2418;65022;Amanda;Bengtsson;77;Stockholm;om20anda.bengtsslite@hotmail.con;t;290000;Food;Fieldberg;SE;f
